signal,timestamp,value,unit,quality,can_id,channel
BMS_Total_Voltage,2026-07-10T10:09:44.639399+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.699586+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.758987+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.822503+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.878437+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:44.939008+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.011602+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.060564+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.126336+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.178629+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.240925+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.299840+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.362580+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.420647+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.479873+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.541201+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.601366+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.658788+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.719876+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.780209+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.853463+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.900331+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:45.958526+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.019688+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.078572+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.140671+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.200420+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.261110+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.320298+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.378783+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.451135+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.501710+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.559665+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.622857+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.678074+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.743128+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.801455+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.860536+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.923554+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:46.983664+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.056037+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.101830+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.158091+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.221414+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.280078+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.341056+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.402640+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.457141+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.529600+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.581991+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.662028+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.701765+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.762967+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.829282+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.885798+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:47.946567+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.006708+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.077687+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.123896+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.193328+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.242924+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.306278+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.366935+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.421490+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.486226+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.531420+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.593378+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.651635+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.709853+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:48.768952+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.072373+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.200939+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.250732+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.305552+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.337492+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.354723+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.550814+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.579289+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.598616+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.619095+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.634754+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.671421+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.694215+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.715041+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.798067+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.815132+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.829765+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:49.849130+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.293276+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.320531+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.350929+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.387466+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.415161+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.431003+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.452885+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.468106+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.484372+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.499168+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.520194+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:50.577416+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.087809+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.116230+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.146874+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.174628+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.219463+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.247900+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.263819+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.284028+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.307183+00:00,52.0,V,good,0x100,CAN2
BMS_Total_Voltage,2026-07-10T10:09:51.332672+00:00,52.0,V,good,0x100,CAN2
